Input1_Quantity,Input1_Name,Input1_ID,Input2_Quantity,Input2_Name,Input2_ID,Output_Quantity,Output_Name,Output_ID
5,Sun Fish,L32,5,Falcon,R58,2,Toucan,E28
5,Sun Fish,L32,2,Terra,E1,2,Blizzard,L2
5,Sun Fish,L32,2,Aero,E3,2,Blizzard,L2
5,Sun Fish,L32,5,Pandarai,E4,2,Terra,E1
5,Sun Fish,L32,2,Leviathan,E5,2,Lizard King,R8
5,Sun Fish,L32,2,Alligator,E6,2,Aero,E3
5,Sun Fish,L32,2,Basilisk,E9,2,Aero,E3
5,Sun Fish,L32,2,Iguana,E10,2,Terra,E1
5,Sun Fish,L32,2,Moray Eel,E11,2,Sea Serpent,E32
5,Sun Fish,L32,5,Thorn,E12,2,Aero,E3
5,Sun Fish,L32,5,Lunar Moth,E13,2,Terra,E1
5,Sun Fish,L32,5,Bal,E15,2,Aero,E3
5,Sun Fish,L32,5,Hideonsack,E16,2,Hideonbox,L25
5,Sun Fish,L32,5,Flare,E18,2,Aero,E3
5,Sun Fish,L32,5,Prince,E21,2,Aero,E3
5,Sun Fish,L32,2,Komodo Dragon,E22,2,Terra,E1
5,Sun Fish,L32,5,Mimic,E24,2,Aero,E3
5,Sun Fish,L32,2,Shellwise,E26,2,Leatherback,E35
5,Sun Fish,L32,5,Barbarian Duke X,E27,2,Aero,E3
5,Sun Fish,L32,5,Toucan,E28,2,Condor,L31
5,Sun Fish,L32,5,Hellwisp,E29,2,Aero,E3
5,Sun Fish,L32,2,Caiman,E30,2,Aero,E3
5,Sun Fish,L32,5,Firefly,E31,2,Terra,E1
5,Sun Fish,L32,2,Sea Serpent,E32,2,Cryo,E2
5,Sun Fish,L32,2,Leatherback,E35,2,Cryo,E2
5,Sun Fish,L32,5,Dragonfly,E37,2,Terra,E1
5,Sun Fish,L32,2,Tenebris,L1,2,Blizzard,L2
5,Sun Fish,L32,2,Tempest,L3,2,Blizzard,L2
5,Sun Fish,L32,2,Chameleon,L4,1,Dodo,L34
5,Sun Fish,L32,2,Tortoise,L8,2,Megalith,L29
5,Sun Fish,L32,5,Kraken,L15,1,Moltenfish,L20
5,Sun Fish,L32,5,Ananke,L24,2,Condor,L31
5,Sun Fish,L32,5,Hideonbox,L25,2,Hideonsack,E16
5,Sun Fish,L32,5,Condor,L31,2,Toucan,E28
5,Sun Fish,L32,5,Dodo,L34,2,Toucan,E28
5,Apex Dragon,L33,5,Phanpyre,C4,2,Dreadwing,R49
5,Apex Dragon,L33,5,Cod,C5,2,Mist,C2
5,Apex Dragon,L33,5,Phanflare,C7,2,Dreadwing,R49
5,Apex Dragon,L33,5,Night Squid,C8,2,Mist,C2
5,Apex Dragon,L33,5,Lapis Zombie,C9,2,Flash,C3
5,Apex Dragon,L33,5,Hideonleaf,C10,2,Grove,C1
5,Apex Dragon,L33,5,Verdant,C11,2,Mist,C2
5,Apex Dragon,L33,5,Sea Archer,C14,2,Mist,C2
5,Apex Dragon,L33,5,Hideongift,C16,2,Grove,C1
5,Apex Dragon,L33,5,Birries,C17,2,Mist,C2
5,Apex Dragon,L33,5,Crow,C19,2,Condor,L31
5,Apex Dragon,L33,2,Tadgang,C20,2,Rana,U39
5,Apex Dragon,L33,5,Harpy,C24,2,Toucan,E28
5,Apex Dragon,L33,5,Boreal Owl,C34,2,Toucan,E28
5,Apex Dragon,L33,5,Miner Zombie,C36,2,Flash,C3
5,Apex Dragon,L33,5,Sparrow,U4,2,Condor,L31
5,Apex Dragon,L33,5,Goldfin,U5,2,Tide,U2
5,Apex Dragon,L33,5,Troglobyte,U6,2,Quake,U3
5,Apex Dragon,L33,5,Hideoncave,U7,2,Bramble,U1
5,Apex Dragon,L33,2,Salamander,U8,2,Tide,U2
5,Apex Dragon,L33,2,Cuboa,U9,2,Viper,U21
5,Apex Dragon,L33,5,Pest,U10,2,Bramble,U1
5,Apex Dragon,L33,2,Mossybit,U11,2,Tide,U2
5,Apex Dragon,L33,5,Heron,U16,2,Condor,L31
5,Apex Dragon,L33,5,Salmon,U20,2,Tide,U2
5,Apex Dragon,L33,2,Viper,U21,2,Quake,U3
5,Apex Dragon,L33,5,Praying Mantis,U22,2,Bramble,U1
5,Apex Dragon,L33,5,Bambuleaf,U25,2,Pandarai,E4
5,Apex Dragon,L33,5,Seagull,U28,2,Condor,L31
5,Apex Dragon,L33,5,Ent,U29,2,Tide,U2
5,Apex Dragon,L33,5,Mochibear,U31,2,Bambloom,R4
5,Apex Dragon,L33,5,Magma Slug,U32,2,Tide,U2
5,Apex Dragon,L33,5,Kiwi,U34,2,Toucan,E28
5,Apex Dragon,L33,5,Bambloom,R4,2,Pandarai,E4
5,Apex Dragon,L33,2,Toad,R5,2,Cascade,R2
5,Apex Dragon,L33,5,Beaconmite,R7,2,Sylvan,R1
5,Apex Dragon,L33,2,Lizard King,R8,2,Cascade,R2
5,Apex Dragon,L33,2,Python,R9,2,King Cobra,R54
5,Apex Dragon,L33,5,Invisibug,R10,2,Sylvan,R1
5,Apex Dragon,L33,5,Piranha,R11,2,Cascade,R2
5,Apex Dragon,L33,5,Hideongeon,R13,2,Hideonsack,E16
5,Apex Dragon,L33,5,Lapis Skeleton,R15,2,Bolt,R3
5,Apex Dragon,L33,5,Cropeetle,R16,2,Sylvan,R1
5,Apex Dragon,L33,5,Hideondra,R22,2,Hideonsack,E16
5,Apex Dragon,L33,5,Abyssal Lanternfish,R23,2,Cascade,R2
5,Apex Dragon,L33,5,Bitbug,R25,2,Sylvan,R1
5,Apex Dragon,L33,5,Silentdepth,R29,2,Cascade,R2
5,Apex Dragon,L33,5,Thyst,R31,2,Troglobyte,U6
5,Apex Dragon,L33,5,Quartzfang,R33,2,Stalagmight,R51
5,Apex Dragon,L33,5,Hideonring,R34,2,Hideonsack,E16
5,Apex Dragon,L33,5,Snowfin,R35,2,Cascade,R2
5,Apex Dragon,L33,5,Carrot King,R38,2,Cascade,R2
5,Apex Dragon,L33,5,Ladybug,R43,2,Sylvan,R1
5,Apex Dragon,L33,5,Lumisquid,R44,2,Cascade,R2
5,Apex Dragon,L33,2,Crocodile,R45,2,Bolt,R3
5,Apex Dragon,L33,2,Bullfrog,R46,2,Cascade,R2
5,Apex Dragon,L33,5,Dreadwing,R49,2,Sylvan,R1
5,Apex Dragon,L33,5,Joydive,R50,2,Cascade,R2
5,Apex Dragon,L33,5,Stalagmight,R51,2,Troglobyte,U6
5,Apex Dragon,L33,5,Fungloom,R52,2,Troglobyte,U6
5,Apex Dragon,L33,2,Eel,R53,2,Cascade,R2
5,Apex Dragon,L33,2,King Cobra,R54,2,Bolt,R3
5,Apex Dragon,L33,5,Lava Flame,R56,2,Cascade,R2
5,Apex Dragon,L33,5,Falcon,R58,2,Toucan,E28
5,Apex Dragon,L33,2,Terra,E1,2,Tempest,L3
5,Apex Dragon,L33,2,Cryo,E2,2,Tempest,L3
5,Apex Dragon,L33,5,Pandarai,E4,2,Terra,E1
5,Apex Dragon,L33,2,Leviathan,E5,2,Cryo,E2
5,Apex Dragon,L33,2,Alligator,E6,2,Caiman,E30
5,Apex Dragon,L33,2,Fenlord,E7,2,Cryo,E2
5,Apex Dragon,L33,2,Iguana,E10,2,Terra,E1
5,Apex Dragon,L33,2,Moray Eel,E11,2,Cryo,E2
5,Apex Dragon,L33,5,Lunar Moth,E13,2,Terra,E1
5,Apex Dragon,L33,2,Fire Eel,E14,2,Cryo,E2
5,Apex Dragon,L33,5,Bal,E15,2,Troglobyte,U6
5,Apex Dragon,L33,5,Hideonsack,E16,2,Hideonbox,L25
5,Apex Dragon,L33,5,Water Hydra,E17,2,Cryo,E2
5,Apex Dragon,L33,5,Sea Emperor,E20,2,Cryo,E2
5,Apex Dragon,L33,2,Komodo Dragon,E22,2,Terra,E1
5,Apex Dragon,L33,5,Toucan,E28,2,Condor,L31
5,Apex Dragon,L33,2,Caiman,E30,2,Aero,E3
5,Apex Dragon,L33,5,Firefly,E31,2,Terra,E1
5,Apex Dragon,L33,5,Ghost,E33,2,Troglobyte,U6
5,Apex Dragon,L33,5,Cavernshade,E36,2,Troglobyte,U6
5,Apex Dragon,L33,5,Dragonfly,E37,2,Terra,E1
5,Apex Dragon,L33,2,Tenebris,L1,2,Tempest,L3
5,Apex Dragon,L33,2,Blizzard,L2,2,Tempest,L3
5,Apex Dragon,L33,2,Chameleon,L4,1,Jormung,L36
5,Apex Dragon,L33,5,Kraken,L15,2,Etherdrake,L39
5,Apex Dragon,L33,5,Ananke,L24,2,Condor,L31
5,Apex Dragon,L33,5,Hideonbox,L25,2,Hideonsack,E16
5,Apex Dragon,L33,5,Condor,L31,2,Toucan,E28
5,Apex Dragon,L33,5,Dodo,L34,2,Toucan,E28
5,Dodo,L34,2,Mist,C2,2,Boreal Owl,C34
5,Dodo,L34,2,Flash,C3,2,Harpy,C24
5,Dodo,L34,5,Phanpyre,C4,2,Grove,C1
5,Dodo,L34,5,Cod,C5,2,Mist,C2
5,Dodo,L34,5,Phanflare,C7,2,Grove,C1
5,Dodo,L34,5,Night Squid,C8,2,Mist,C2
5,Dodo,L34,5,Lapis Zombie,C9,2,Lapis Skeleton,R15
5,Dodo,L34,5,Hideonleaf,C10,2,Hideongift,C16
5,Dodo,L34,5,Verdant,C11,2,Mist,C2
5,Dodo,L34,5,Chill,C12,2,Flash,C3
5,Dodo,L34,5,Sea Archer,C14,2,Mist,C2
5,Dodo,L34,5,Voracious Spider,C15,2,Flash,C3
5,Dodo,L34,5,Hideongift,C16,2,Boreal Owl,C34
5,Dodo,L34,5,Birries,C17,2,Mist,C2
5,Dodo,L34,5,Tank Zombie,C18,2,Flash,C3
5,Dodo,L34,5,Crow,C19,2,Toucan,E28
5,Dodo,L34,2,Tadgang,C20,2,Toad,R5
5,Dodo,L34,5,Zealot,C21,2,Flash,C3
5,Dodo,L34,5,Coralot,C23,2,Boreal Owl,C34
5,Dodo,L34,5,Harpy,C24,2,Condor,L31
5,Dodo,L34,5,Mudworm,C25,2,Boreal Owl,C34
5,Dodo,L34,5,Golden Ghoul,C27,2,Flash,C3
5,Dodo,L34,5,Azure,C29,2,Flash,C3
5,Dodo,L34,5,Bezal,C30,2,Flash,C3
5,Dodo,L34,5,Yog,C33,2,Flash,C3
5,Dodo,L34,5,Boreal Owl,C34,2,Toucan,E28
5,Dodo,L34,2,Newt,C35,2,Boreal Owl,C34
5,Dodo,L34,5,Miner Zombie,C36,2,Flash,C3
5,Dodo,L34,2,Bramble,U1,2,Boreal Owl,C34
5,Dodo,L34,2,Tide,U2,2,Kiwi,U34
5,Dodo,L34,2,Quake,U3,2,Kiwi,U34
5,Dodo,L34,5,Sparrow,U4,2,Toucan,E28
5,Dodo,L34,5,Goldfin,U5,2,Tide,U2
5,Dodo,L34,5,Troglobyte,U6,2,Quartzfang,R33
5,Dodo,L34,5,Hideoncave,U7,2,Kiwi,U34
5,Dodo,L34,2,Salamander,U8,2,Tide,U2
5,Dodo,L34,2,Cuboa,U9,2,Quake,U3
5,Dodo,L34,5,Pest,U10,2,Kiwi,U34
5,Dodo,L34,2,Mossybit,U11,2,Toad,R5
5,Dodo,L34,5,Rain Slime,U12,2,Quake,U3
5,Dodo,L34,5,Seer,U15,2,Quake,U3
5,Dodo,L34,5,Heron,U16,2,Toucan,E28
5,Dodo,L34,5,Obsidian Defender,U18,2,Quake,U3
5,Dodo,L34,5,Salmon,U20,2,Tide,U2
5,Dodo,L34,2,Viper,U21,2,Quake,U3
5,Dodo,L34,5,Praying Mantis,U22,2,Kiwi,U34
5,Dodo,L34,5,Zombie Soldier,U24,2,Quake,U3
5,Dodo,L34,5,Bambuleaf,U25,2,Bambloom,R4
5,Dodo,L34,5,Sycophant,U27,2,Quake,U3
5,Dodo,L34,5,Seagull,U28,2,Toucan,E28
5,Dodo,L34,5,Ent,U29,2,Tide,U2
5,Dodo,L34,5,Soul of the Alpha,U30,2,Quake,U3
5,Dodo,L34,5,Mochibear,U31,2,Bambloom,R4
5,Dodo,L34,5,Magma Slug,U32,2,Tide,U2
5,Dodo,L34,5,Flaming Spider,U33,2,Quake,U3
5,Dodo,L34,5,Kiwi,U34,2,Toucan,E28
5,Dodo,L34,5,Bruiser,U36,2,Kiwi,U34
5,Dodo,L34,5,Stridersurfer,U38,2,Kiwi,U34
5,Dodo,L34,2,Rana,U39,2,Bullfrog,R46
5,Dodo,L34,5,Termite,U40,2,Bramble,U1
5,Dodo,L34,2,Sylvan,R1,2,Kiwi,U34
5,Dodo,L34,2,Cascade,R2,2,Falcon,R58
5,Dodo,L34,2,Bolt,R3,2,Falcon,R58
5,Dodo,L34,5,Bambloom,R4,2,Sylvan,R1
5,Dodo,L34,2,Toad,R5,2,Cascade,R2
5,Dodo,L34,5,Glacite Walker,R6,2,Bolt,R3
5,Dodo,L34,5,Beaconmite,R7,2,Falcon,R58
5,Dodo,L34,2,Lizard King,R8,2,Cascade,R2
5,Dodo,L34,2,Python,R9,2,Bolt,R3
5,Dodo,L34,5,Invisibug,R10,2,Cropeetle,R16
5,Dodo,L34,5,Piranha,R11,2,Cascade,R2
5,Dodo,L34,5,Hideongeon,R13,2,Sylvan,R1
5,Dodo,L34,5,Lapis Skeleton,R15,2,Lapis Creeper,L12
5,Dodo,L34,5,Cropeetle,R16,2,Falcon,R58
5,Dodo,L34,5,Drowned,R18,2,Bolt,R3
5,Dodo,L34,5,Star Sentry,R21,2,Bolt,R3
5,Dodo,L34,5,Hideondra,R22,2,Sylvan,R1
5,Dodo,L34,5,Abyssal Lanternfish,R23,2,Cascade,R2
5,Dodo,L34,5,Arachne,R24,2,Bolt,R3
5,Dodo,L34,5,Bitbug,R25,2,Falcon,R58
5,Dodo,L34,5,Revenant,R27,2,Bolt,R3
5,Dodo,L34,5,Silentdepth,R29,2,Cascade,R2
5,Dodo,L34,5,Skeletor,R30,2,Bolt,R3
5,Dodo,L34,5,Thyst,R31,2,Bolt,R3
5,Dodo,L34,5,Quartzfang,R33,2,Bolt,R3
5,Dodo,L34,5,Hideonring,R34,2,Sylvan,R1
5,Dodo,L34,5,Snowfin,R35,2,Cascade,R2
5,Dodo,L34,5,Kada Knight,R36,2,Bolt,R3
5,Dodo,L34,5,Carrot King,R38,2,Cascade,R2
5,Dodo,L34,5,Wither Specter,R39,2,Bolt,R3
5,Dodo,L34,5,Matcho,R42,2,Bolt,R3
5,Dodo,L34,5,Ladybug,R43,2,Falcon,R58
5,Dodo,L34,5,Lumisquid,R44,2,Cascade,R2
5,Dodo,L34,2,Crocodile,R45,2,Bolt,R3
5,Dodo,L34,2,Bullfrog,R46,2,Fenlord,E7
5,Dodo,L34,5,Dreadwing,R49,2,Falcon,R58
5,Dodo,L34,5,Joydive,R50,2,Cascade,R2
5,Dodo,L34,5,Stalagmight,R51,2,Bolt,R3
5,Dodo,L34,5,Fungloom,R52,2,Falcon,R58
5,Dodo,L34,2,Eel,R53,2,Cascade,R2
5,Dodo,L34,2,King Cobra,R54,2,Bolt,R3
5,Dodo,L34,5,Lava Flame,R56,2,Cascade,R2
5,Dodo,L34,5,Draconic,R57,2,Bolt,R3
5,Dodo,L34,5,Falcon,R58,2,Toucan,E28
5,Dodo,L34,5,Inferno Koi,R59,2,Falcon,R58
5,Dodo,L34,5,Wither,R60,2,Falcon,R58
5,Dodo,L34,2,Gecko,R61,2,Sylvan,R1
5,Dodo,L34,2,Terra,E1,2,Toucan,E28
5,Dodo,L34,2,Cryo,E2,2,Tenebris,L1
5,Dodo,L34,2,Aero,E3,2,Tenebris,L1
5,Dodo,L34,5,Pandarai,E4,2,Toucan,E28
5,Dodo,L34,2,Leviathan,E5,2,Cryo,E2
5,Dodo,L34,2,Alligator,E6,2,Aero,E3
5,Dodo,L34,2,Fenlord,E7,2,Cryo,E2
5,Dodo,L34,2,Basilisk,E9,2,Aero,E3
5,Dodo,L34,2,Iguana,E10,2,Komodo Dragon,E22
5,Dodo,L34,2,Moray Eel,E11,2,Cryo,E2
5,Dodo,L34,5,Thorn,E12,2,Aero,E3
5,Dodo,L34,5,Lunar Moth,E13,2,Toucan,E28
5,Dodo,L34,2,Fire Eel,E14,2,Cryo,E2
5,Dodo,L34,5,Bal,E15,2,Aero,E3
5,Dodo,L34,5,Hideonsack,E16,2,Terra,E1
5,Dodo,L34,5,Water Hydra,E17,2,Cryo,E2
5,Dodo,L34,5,Flare,E18,2,Aero,E3
5,Dodo,L34,5,Sea Emperor,E20,2,Cryo,E2
5,Dodo,L34,5,Prince,E21,2,Aero,E3
5,Dodo,L34,2,Komodo Dragon,E22,2,Terra,E1
5,Dodo,L34,5,Mimic,E24,2,Aero,E3
5,Dodo,L34,2,Shellwise,E26,2,Toucan,E28
5,Dodo,L34,5,Barbarian Duke X,E27,2,Aero,E3
5,Dodo,L34,5,Toucan,E28,2,Terra,E1
5,Dodo,L34,5,Hellwisp,E29,2,Aero,E3
5,Dodo,L34,2,Caiman,E30,2,Aero,E3
5,Dodo,L34,5,Firefly,E31,2,Toucan,E28
5,Dodo,L34,2,Sea Serpent,E32,2,Toucan,E28
5,Dodo,L34,5,Ghost,E33,2,Toucan,E28
5,Dodo,L34,5,XYZ,E34,2,Toucan,E28
5,Dodo,L34,2,Leatherback,E35,2,Toucan,E28
5,Dodo,L34,5,Cavernshade,E36,2,Toucan,E28
5,Dodo,L34,5,Dragonfly,E37,2,Terra,E1
5,Dodo,L34,2,Tenebris,L1,2,Condor,L31
5,Dodo,L34,2,Blizzard,L2,2,Tenebris,L1
5,Dodo,L34,2,Tempest,L3,2,Tenebris,L1
5,Dodo,L34,2,Tiamat,L6,2,Condor,L31
5,Dodo,L34,2,Wyvern,L7,2,Condor,L31
5,Dodo,L34,2,Tortoise,L8,2,Condor,L31
5,Dodo,L34,5,Endstone Protector,L9,2,Condor,L31
5,Dodo,L34,2,Naga,L11,2,Condor,L31
5,Dodo,L34,5,Lapis Creeper,L12,2,Condor,L31
5,Dodo,L34,5,Wartybug,L13,2,Condor,L31
5,Dodo,L34,5,Spike,L14,2,Condor,L31
5,Dodo,L34,5,Kraken,L15,1,Ananke,L24
5,Dodo,L34,5,Taurus,L17,2,Condor,L31
5,Dodo,L34,5,Daemon,L18,2,Condor,L31
5,Dodo,L34,5,Moltenfish,L20,2,Condor,L31
5,Dodo,L34,5,Shinyfish,L23,2,Condor,L31
5,Dodo,L34,5,Ananke,L24,2,Condor,L31
5,Dodo,L34,5,Hideonbox,L25,2,Condor,L31
5,Dodo,L34,5,Lord Jawbus,L26,2,Toucan,E28
5,Dodo,L34,5,Burningsoul,L27,2,Condor,L31
5,Dodo,L34,5,Cinderbat,L28,2,Toucan,E28
5,Dodo,L34,2,Megalith,L29,2,Toucan,E28
5,Dodo,L34,5,Power Dragon,L30,1,Apex Dragon,L33
5,Dodo,L34,5,Condor,L31,2,Falcon,R58
5,Dodo,L34,5,Sun Fish,L32,2,Toucan,E28
5,Dodo,L34,5,Apex Dragon,L33,2,Toucan,E28
5,Dodo,L34,5,Dodo,L34,2,Toucan,E28
5,Dodo,L34,5,Jormung,L36,2,Toucan,E28
5,Dodo,L34,5,Etherdrake,L39,2,Toucan,E28
5,Dodo,L34,5,Galaxy Fish,L41,2,Toucan,E28
5,Dodo,L34,5,Molthorn,L42,2,Toucan,E28
5,Dodo,L34,2,Starborn,L44,2,Condor,L31
5,Jormung,L36,5,Phanpyre,C4,2,Dreadwing,R49
5,Jormung,L36,5,Cod,C5,2,Mist,C2
5,Jormung,L36,5,Phanflare,C7,2,Dreadwing,R49
5,Jormung,L36,5,Night Squid,C8,2,Mist,C2
5,Jormung,L36,5,Lapis Zombie,C9,2,Flash,C3
5,Jormung,L36,5,Hideonleaf,C10,2,Hideondra,R22
5,Jormung,L36,5,Verdant,C11,2,Mist,C2
5,Jormung,L36,5,Sea Archer,C14,2,Mist,C2
5,Jormung,L36,5,Hideongift,C16,2,Hideondra,R22
5,Jormung,L36,5,Birries,C17,2,Mist,C2
5,Jormung,L36,5,Crow,C19,2,Condor,L31
5,Jormung,L36,2,Tadgang,C20,2,Rana,U39
5,Jormung,L36,5,Harpy,C24,2,Toucan,E28
5,Jormung,L36,5,Boreal Owl,C34,2,Toucan,E28
5,Jormung,L36,5,Miner Zombie,C36,2,Flash,C3
5,Jormung,L36,5,Sparrow,U4,2,Condor,L31
5,Jormung,L36,5,Goldfin,U5,2,Tide,U2
5,Jormung,L36,5,Troglobyte,U6,2,Quake,U3
5,Jormung,L36,5,Hideoncave,U7,2,Hideondra,R22
5,Jormung,L36,2,Salamander,U8,2,Tide,U2
5,Jormung,L36,2,Cuboa,U9,2,Viper,U21
5,Jormung,L36,5,Pest,U10,2,Bramble,U1
5,Jormung,L36,2,Mossybit,U11,2,Tide,U2
5,Jormung,L36,5,Heron,U16,2,Condor,L31
5,Jormung,L36,5,Salmon,U20,2,Tide,U2
5,Jormung,L36,2,Viper,U21,2,Quake,U3
5,Jormung,L36,5,Praying Mantis,U22,2,Bramble,U1
5,Jormung,L36,5,Bambuleaf,U25,2,Pandarai,E4
5,Jormung,L36,5,Seagull,U28,2,Condor,L31
5,Jormung,L36,5,Ent,U29,2,Tide,U2
5,Jormung,L36,5,Mochibear,U31,2,Bambloom,R4
5,Jormung,L36,5,Magma Slug,U32,2,Tide,U2
5,Jormung,L36,5,Kiwi,U34,2,Toucan,E28
5,Jormung,L36,5,Bambloom,R4,2,Pandarai,E4
5,Jormung,L36,2,Toad,R5,2,Cascade,R2
5,Jormung,L36,5,Beaconmite,R7,2,Sylvan,R1
5,Jormung,L36,2,Lizard King,R8,2,Cascade,R2
5,Jormung,L36,2,Python,R9,2,King Cobra,R54
5,Jormung,L36,5,Invisibug,R10,2,Sylvan,R1
5,Jormung,L36,5,Piranha,R11,2,Cascade,R2
5,Jormung,L36,5,Hideongeon,R13,2,Hideonsack,E16
5,Jormung,L36,5,Lapis Skeleton,R15,2,Bolt,R3
5,Jormung,L36,5,Cropeetle,R16,2,Sylvan,R1
5,Jormung,L36,5,Hideondra,R22,2,Hideonsack,E16
5,Jormung,L36,5,Abyssal Lanternfish,R23,2,Cascade,R2
5,Jormung,L36,5,Bitbug,R25,2,Sylvan,R1
5,Jormung,L36,5,Silentdepth,R29,2,Cascade,R2
5,Jormung,L36,5,Thyst,R31,2,Troglobyte,U6
5,Jormung,L36,5,Quartzfang,R33,2,Stalagmight,R51
5,Jormung,L36,5,Hideonring,R34,2,Hideonsack,E16
5,Jormung,L36,5,Snowfin,R35,2,Cascade,R2
5,Jormung,L36,5,Carrot King,R38,2,Cascade,R2
5,Jormung,L36,5,Ladybug,R43,2,Sylvan,R1
5,Jormung,L36,5,Lumisquid,R44,2,Cascade,R2
5,Jormung,L36,2,Crocodile,R45,2,Bolt,R3
5,Jormung,L36,2,Bullfrog,R46,2,Cascade,R2
5,Jormung,L36,5,Dreadwing,R49,2,Sylvan,R1
5,Jormung,L36,5,Joydive,R50,2,Cascade,R2
5,Jormung,L36,5,Stalagmight,R51,2,Troglobyte,U6
5,Jormung,L36,5,Fungloom,R52,2,Troglobyte,U6
5,Jormung,L36,2,Eel,R53,2,Cascade,R2
5,Jormung,L36,2,King Cobra,R54,2,Bolt,R3
5,Jormung,L36,5,Lava Flame,R56,2,Cascade,R2
5,Jormung,L36,5,Falcon,R58,2,Toucan,E28
5,Jormung,L36,2,Terra,E1,2,Tempest,L3
5,Jormung,L36,2,Cryo,E2,2,Tempest,L3
5,Jormung,L36,5,Pandarai,E4,2,Terra,E1
5,Jormung,L36,2,Leviathan,E5,2,Cryo,E2
5,Jormung,L36,2,Alligator,E6,2,Caiman,E30
5,Jormung,L36,2,Fenlord,E7,2,Cryo,E2
5,Jormung,L36,2,Iguana,E10,2,Terra,E1
5,Jormung,L36,2,Moray Eel,E11,2,Cryo,E2
5,Jormung,L36,5,Lunar Moth,E13,2,Terra,E1
5,Jormung,L36,2,Fire Eel,E14,2,Cryo,E2
5,Jormung,L36,5,Bal,E15,2,Troglobyte,U6
5,Jormung,L36,5,Hideonsack,E16,2,Hideonbox,L25
5,Jormung,L36,5,Water Hydra,E17,2,Cryo,E2
5,Jormung,L36,5,Sea Emperor,E20,2,Cryo,E2
5,Jormung,L36,2,Komodo Dragon,E22,2,Terra,E1
5,Jormung,L36,5,Toucan,E28,2,Condor,L31
5,Jormung,L36,2,Caiman,E30,2,Aero,E3
5,Jormung,L36,5,Firefly,E31,2,Terra,E1
5,Jormung,L36,5,Ghost,E33,2,Troglobyte,U6
5,Jormung,L36,5,Cavernshade,E36,2,Troglobyte,U6
5,Jormung,L36,5,Dragonfly,E37,2,Terra,E1
5,Jormung,L36,2,Tenebris,L1,2,Tempest,L3
5,Jormung,L36,2,Blizzard,L2,2,Tempest,L3
5,Jormung,L36,5,Ananke,L24,2,Condor,L31
5,Jormung,L36,5,Hideonbox,L25,2,Hideonsack,E16
5,Jormung,L36,5,Condor,L31,2,Toucan,E28
5,Jormung,L36,5,Dodo,L34,2,Toucan,E28
5,Etherdrake,L39,5,Phanpyre,C4,2,Dreadwing,R49
5,Etherdrake,L39,5,Cod,C5,2,Mist,C2
5,Etherdrake,L39,5,Phanflare,C7,2,Dreadwing,R49
5,Etherdrake,L39,5,Night Squid,C8,2,Mist,C2
5,Etherdrake,L39,5,Lapis Zombie,C9,2,Flash,C3
5,Etherdrake,L39,5,Hideonleaf,C10,2,Hideondra,R22
5,Etherdrake,L39,5,Verdant,C11,2,Mist,C2
5,Etherdrake,L39,5,Sea Archer,C14,2,Mist,C2
5,Etherdrake,L39,5,Hideongift,C16,2,Hideondra,R22
5,Etherdrake,L39,5,Birries,C17,2,Mist,C2
5,Etherdrake,L39,5,Crow,C19,2,Condor,L31
5,Etherdrake,L39,2,Tadgang,C20,2,Rana,U39
5,Etherdrake,L39,5,Harpy,C24,2,Toucan,E28
5,Etherdrake,L39,5,Boreal Owl,C34,2,Toucan,E28
5,Etherdrake,L39,5,Miner Zombie,C36,2,Flash,C3
5,Etherdrake,L39,5,Sparrow,U4,2,Condor,L31
5,Etherdrake,L39,5,Goldfin,U5,2,Tide,U2
5,Etherdrake,L39,5,Troglobyte,U6,2,Quake,U3
5,Etherdrake,L39,5,Hideoncave,U7,2,Hideondra,R22
5,Etherdrake,L39,2,Salamander,U8,2,Tide,U2
5,Etherdrake,L39,2,Cuboa,U9,2,Viper,U21
5,Etherdrake,L39,5,Pest,U10,2,Bramble,U1
5,Etherdrake,L39,2,Mossybit,U11,2,Tide,U2
5,Etherdrake,L39,5,Heron,U16,2,Condor,L31
5,Etherdrake,L39,5,Salmon,U20,2,Tide,U2
5,Etherdrake,L39,2,Viper,U21,2,Quake,U3
5,Etherdrake,L39,5,Praying Mantis,U22,2,Bramble,U1
5,Etherdrake,L39,5,Bambuleaf,U25,2,Pandarai,E4
5,Etherdrake,L39,5,Seagull,U28,2,Condor,L31
5,Etherdrake,L39,5,Ent,U29,2,Tide,U2
5,Etherdrake,L39,5,Mochibear,U31,2,Bambloom,R4
5,Etherdrake,L39,5,Magma Slug,U32,2,Tide,U2
5,Etherdrake,L39,5,Kiwi,U34,2,Toucan,E28
5,Etherdrake,L39,5,Bambloom,R4,2,Pandarai,E4
5,Etherdrake,L39,2,Toad,R5,2,Cascade,R2
5,Etherdrake,L39,5,Beaconmite,R7,2,Sylvan,R1
5,Etherdrake,L39,2,Lizard King,R8,2,Cascade,R2
5,Etherdrake,L39,2,Python,R9,2,King Cobra,R54
5,Etherdrake,L39,5,Invisibug,R10,2,Sylvan,R1
5,Etherdrake,L39,5,Piranha,R11,2,Cascade,R2
5,Etherdrake,L39,5,Hideongeon,R13,2,Hideonsack,E16
5,Etherdrake,L39,5,Lapis Skeleton,R15,2,Bolt,R3
5,Etherdrake,L39,5,Cropeetle,R16,2,Sylvan,R1
